Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-27 00:00:00-05:00,95.1156192167892,95.4515740118346,93.86777753091604,93.87577819824219,17563300,0.0,0.0
2018-02-28 00:00:00-05:00,94.24372030180442,94.77964900830888,92.25997608754727,92.3879623413086,17735600,0.0,0.0
2018-03-01 00:00:00-05:00,92.37198204392877,93.29985812281815,90.1082751620154,90.73219299316406,18690000,0.0,0.0
2018-03-02 00:00:00-05:00,89.90028462101797,90.83616120225712,88.88441968375093,90.6441879272461,18353700,0.0,0.0
2018-03-05 00:00:00-05:00,89.62834358682673,92.7319376740545,89.50035730559419,92.03602600097656,13933000,0.0,0.0
2018-03-06 00:00:00-05:00,92.4999668397426,92.64394835433775,91.44410443361879,92.11602020263672,10674400,0.0,0.0
2018-03-07 00:00:00-05:00,90.98815593556303,92.06801414810019,90.47622306291251,91.77205657958984,13006500,0.0,0.0
2018-03-08 00:00:00-05:00,92.076015859646,92.17200556287683,90.55621245679167,91.7800521850586,11173700,0.0,0.0
2018-03-09 00:00:00-05:00,93.22787265981454,94.45171245072915,92.52396033886482,94.41971588134766,15366600,0.0,0.0
2018-03-12 00:00:00-04:00,94.38771484662233,94.98763676302035,93.78779293022431,94.11575317382812,12339300,0.0,0.0
2018-03-13 00:00:00-04:00,94.5476866103859,94.76366190645362,92.65193736001909,92.9878921508789,13312300,0.0,0.0
2018-03-14 00:00:00-04:00,93.23585367760941,93.25984957547844,91.66805862205206,91.9480209350586,12905100,0.0,0.0
2018-03-15 00:00:00-04:00,92.68393094860224,92.78791520832172,91.85203856268389,92.17999267578125,8748000,0.0,0.0
2018-03-16 00:00:00-04:00,92.25997898723179,93.26784940775738,92.25997898723179,92.33997344970703,19888900,0.0,0.0
2018-03-19 00:00:00-04:00,92.06801622134563,92.34797856383057,90.62820727311397,91.61207580566406,13214900,0.0,0.0
2018-03-20 00:00:00-04:00,91.8840443552412,92.34797933980539,91.54808343871493,91.70006561279297,9921200,0.0,0.0
2018-03-21 00:00:00-04:00,91.83604465292959,93.2918549202967,91.35610834221802,91.7800521850586,13633000,0.0,0.0
2018-03-22 00:00:00-04:00,90.54823247293643,90.86819212073901,87.62061603694116,87.94857025146484,22550400,0.0,0.0
2018-03-23 00:00:00-04:00,88.20452691996815,88.72446052686747,85.39689642761138,85.59687042236328,23081500,0.0,0.0
2018-03-26 00:00:00-04:00,87.34062421227804,88.9164199121407,86.90867974865677,88.23650360107422,20217500,0.0,0.0
2018-03-27 00:00:00-04:00,88.8444258987381,89.34036348969038,85.82882143026151,86.52472686767578,18039900,0.0,0.0
2018-03-28 00:00:00-04:00,86.61271802109614,87.3246248094559,85.30889003737765,86.38874816894531,19189300,0.0,0.0
2018-03-29 00:00:00-04:00,86.78870587376652,88.61246756454018,86.21277984452821,87.96455383300781,13274600,0.0,0.0
2018-04-02 00:00:00-04:00,87.95656464083278,88.57248798685245,84.85297031500579,86.26878356933594,18822500,0.0,0.0
2018-04-03 00:00:00-04:00,86.676729011155,87.58860994150635,85.79684465237834,87.45262908935547,14050700,0.0,0.0
2018-04-04 00:00:00-04:00,85.66885418671953,88.95642699728886,85.60486104669208,88.78044891357422,15302600,0.0,0.0
2018-04-05 00:00:00-04:00,89.74519417344014,90.70994062581656,89.5522473364326,89.94618225097656,16627000,0.56,0.0
2018-04-06 00:00:00-04:00,88.87692356920412,89.68087581810269,86.68213123089673,87.7031478881836,18906000,0.0,0.0
2018-04-09 00:00:00-04:00,88.44276869353784,90.83050731622134,88.34629223728435,88.75630950927734,15974300,0.0,0.0
2018-04-10 00:00:00-04:00,90.14714625571723,90.74207522259779,89.57634100398136,90.45265197753906,13951400,0.0,0.0
2018-04-11 00:00:00-04:00,89.76930036742968,89.88988828347107,88.85278926983804,88.93318939208984,14503300,0.0,0.0
2018-04-12 00:00:00-04:00,89.68887813002574,91.96406363457814,89.64064297550283,91.14403533935547,16435500,0.0,0.0
2018-04-13 00:00:00-04:00,92.47059118485986,92.57510890978986,87.67100108861541,88.67594146728516,39152800,0.0,0.0
2018-04-16 00:00:00-04:00,89.19045682103543,89.61655049509177,88.26591058720781,88.60356903076172,16580500,0.0,0.0
2018-04-17 00:00:00-04:00,89.53615650381728,89.97832652266118,88.42669856975681,88.60356903076172,15501400,0.0,0.0
2018-04-18 00:00:00-04:00,88.8608353159671,89.29497023820628,87.54235420413039,87.88805389404297,16081400,0.0,0.0
2018-04-19 00:00:00-04:00,88.05687822478458,89.938129449921,88.03276064161214,89.81753540039062,17911000,0.0,0.0
2018-04-20 00:00:00-04:00,90.28385912844561,90.63759402199325,89.14224203160721,89.6165771484375,15584400,0.0,0.0
2018-04-23 00:00:00-04:00,89.69694774650213,90.00244737791628,88.94123070698409,89.18241882324219,11285800,0.0,0.0
2018-04-24 00:00:00-04:00,89.84164371951802,90.76618982569174,88.10510430614812,88.76435089111328,16453100,0.0,0.0
2018-04-25 00:00:00-04:00,88.65180240181678,88.86083168182813,87.30920376037533,88.42669677734375,13548200,0.0,0.0
2018-04-26 00:00:00-04:00,88.41062514001408,89.09398328888128,87.90413132431492,88.51513671875,10299500,0.0,0.0
2018-04-27 00:00:00-04:00,88.07298666320186,88.5633981111564,87.73532199825269,87.952392578125,9384000,0.0,0.0
2018-04-30 00:00:00-04:00,88.23375306459275,88.675929223623,87.42980087266024,87.45391845703125,13744900,0.0,0.0
2018-05-01 00:00:00-04:00,87.1886127616131,87.60667133627234,86.4570194564621,87.45391845703125,10503400,0.0,0.0
2018-05-02 00:00:00-04:00,86.9152574313429,88.02470906262782,86.60975785759797,86.76250457763672,12162100,0.0,0.0
2018-05-03 00:00:00-04:00,86.4972176255237,86.64192927251135,84.55969593750622,86.21583557128906,15379100,0.0,0.0
2018-05-04 00:00:00-04:00,85.56461935294467,87.42174667832808,85.20284337365382,87.17252349853516,11967900,0.0,0.0
2018-05-07 00:00:00-04:00,87.4378342606968,88.17746873878025,87.11625218606595,87.9282455444336,9356700,0.0,0.0
2018-05-08 00:00:00-04:00,88.05687486501091,89.51202624179695,87.85588683468498,89.23064422607422,12543200,0.0,0.0
2018-05-09 00:00:00-04:00,89.59245190181178,91.36114461943045,89.26282849394786,91.17623901367188,11368100,0.0,0.0
2018-05-10 00:00:00-04:00,90.9993739859738,92.00431448450723,90.64563296771561,91.88372039794922,9159700,0.0,0.0
2018-05-11 00:00:00-04:00,92.04448971434594,92.2374426670852,91.38524912665878,91.53800201416016,10253000,0.0,0.0
2018-05-14 00:00:00-04:00,91.73898150033362,92.21331033073855,91.44151699290919,91.57015228271484,8710700,0.0,0.0
2018-05-15 00:00:00-04:00,91.57821717780526,91.57821717780526,90.50091781523855,90.87073516845703,11536200,0.0,0.0
2018-05-16 00:00:00-04:00,90.75817326483465,91.40133754844159,90.54914395261201,91.11994934082031,7571100,0.0,0.0
2018-05-17 00:00:00-04:00,91.00739996393455,91.17623534838037,90.20344764575961,90.814453125,8617200,0.0,0.0
2018-05-18 00:00:00-04:00,90.64559764083984,90.6857976985822,89.11004621336225,89.34319305419922,11806300,0.0,0.0
2018-05-21 00:00:00-04:00,90.08282166607106,90.47675641820415,89.97830398329413,90.16321563720703,9441900,0.0,0.0
2018-05-22 00:00:00-04:00,90.32401059589112,91.88367951848568,90.27577543619597,90.85462188720703,11507600,0.0,0.0
2018-05-23 00:00:00-04:00,90.45267458283311,90.66169776364933,89.33518138156225,90.43659210205078,11453900,0.0,0.0
2018-05-24 00:00:00-04:00,90.1552078847805,90.16324912498077,88.53122698346598,89.42361450195312,14084800,0.0,0.0
2018-05-25 00:00:00-04:00,88.80456079647935,89.30301337713458,88.59553150347315,88.9653549194336,8283500,0.0,0.0
2018-05-29 00:00:00-04:00,87.77551126317051,87.79158761015526,84.3828316181526,85.16266632080078,30643800,0.0,0.0
2018-05-30 00:00:00-04:00,86.53742519312308,87.30921866608001,85.74151413252207,87.10823059082031,17490800,0.0,0.0
2018-05-31 00:00:00-04:00,86.78664048823762,86.97959343904148,85.55659456178942,86.03092956542969,19808200,0.0,0.0
2018-06-01 00:00:00-04:00,87.10018856208463,87.5825648452776,86.66605972108172,87.14842987060547,13594200,0.0,0.0
2018-06-04 00:00:00-04:00,87.62272581476199,87.83979628726746,87.04387939963662,87.18859100341797,9415400,0.0,0.0
2018-06-05 00:00:00-04:00,87.01977083831562,87.07604723819159,86.07914838310262,86.69818878173828,10415200,0.0,0.0
2018-06-06 00:00:00-04:00,87.35744304726121,89.02965884779796,87.2127314157691,88.72415924072266,15453600,0.0,0.0
2018-06-07 00:00:00-04:00,89.38341867810118,89.64068317370135,88.4588722885892,89.07791900634766,13444400,0.0,0.0
2018-06-08 00:00:00-04:00,88.93318311012067,89.35123550142656,88.48296576525156,89.32711791992188,10383200,0.0,0.0
2018-06-11 00:00:00-04:00,89.33517477782169,89.97029778105114,89.05378658795472,89.1020278930664,12642900,0.0,0.0
2018-06-12 00:00:00-04:00,89.35126141487284,89.6648023327016,88.04885643288985,88.58750915527344,15294100,0.0,0.0
2018-06-13 00:00:00-04:00,88.80454882789735,89.60045969482938,88.09707318325417,88.41061401367188,14979700,0.0,0.0
2018-06-14 00:00:00-04:00,88.6598367469053,88.72415438708734,86.64995649372493,86.85094451904297,20487300,0.0,0.0
2018-06-15 00:00:00-04:00,86.66604308554311,87.13233066483298,85.43599115991245,86.7464370727539,26028600,0.0,0.0
2018-06-18 00:00:00-04:00,86.2319154295254,87.14842045469796,85.77366291693912,86.97154998779297,9786800,0.0,0.0
2018-06-19 00:00:00-04:00,85.94247965835423,86.73034927179769,85.70129157785735,86.46504974365234,12707200,0.0,0.0
2018-06-20 00:00:00-04:00,86.97153720793251,87.34135443272424,86.37661437967344,86.4570083618164,8876900,0.0,0.0
2018-06-21 00:00:00-04:00,86.10329134198336,86.99567889851517,85.64503876973754,86.43291473388672,11048700,0.0,0.0
2018-06-22 00:00:00-04:00,86.95547986681184,87.12430910630555,84.82500513929195,85.01795196533203,19478900,0.0,0.0
2018-06-25 00:00:00-04:00,84.94560312501264,84.97775581944532,83.5788805321909,84.24616241455078,16907600,0.0,0.0
2018-06-26 00:00:00-04:00,84.18185037799239,84.58382655559735,82.89552783639043,84.30244445800781,17086800,0.0,0.0
2018-06-27 00:00:00-04:00,84.15772374748131,85.15462284341514,82.99199541113144,83.00003051757812,16276800,0.0,0.0
2018-06-28 00:00:00-04:00,83.35376337493265,84.7847972929541,83.21709297459766,84.35870361328125,14491300,0.0,0.0
2018-06-29 00:00:00-04:00,85.76562430128237,85.94249477359837,83.73162613698585,83.77182006835938,18972400,0.0,0.0
2018-07-02 00:00:00-04:00,83.3859108723434,84.48732129842176,83.11256397513353,84.47928619384766,11130000,0.0,0.0
2018-07-03 00:00:00-04:00,84.74460948212726,85.04206788860695,83.22513408906407,83.29749298095703,8311700,0.0,0.0
2018-07-05 00:00:00-04:00,84.1704433579948,84.37252355961324,83.6854521075102,83.83903503417969,10723400,0.56,0.0
2018-07-06 00:00:00-04:00,83.35408152242158,84.46956252027223,82.61042135685334,84.11389923095703,12173700,0.0,0.0
2018-07-09 00:00:00-04:00,84.63929755407057,86.86218047173654,84.63929755407057,86.71668243408203,13900800,0.0,0.0
2018-07-10 00:00:00-04:00,87.31484934589429,87.62201533482794,86.1104525393416,86.1832046508789,14575900,0.0,0.0
2018-07-11 00:00:00-04:00,85.93260151819675,86.53884225395751,85.85177065349524,85.99726867675781,10186500,0.0,0.0
2018-07-12 00:00:00-04:00,86.82985289737516,86.94301736038118,85.65778974466967,86.36911010742188,12456800,0.0,0.0
2018-07-13 00:00:00-04:00,86.73288466209259,87.13704534333812,84.98690755895063,85.97306060791016,21289100,0.0,0.0
2018-07-16 00:00:00-04:00,86.53078256789368,89.5377321001403,86.47420033342401,89.3841552734375,24662600,0.0,0.0
2018-07-17 00:00:00-04:00,89.47307916233797,89.66707453129833,88.71325523065765,89.31949615478516,14821900,0.0,0.0
2018-07-18 00:00:00-04:00,89.25480178647481,90.62895116275817,89.07697018284993,90.15203857421875,14244900,0.0,0.0
2018-07-19 00:00:00-04:00,89.77213491660235,89.79638356167324,88.69707259412442,88.82640075683594,16775300,0.0,0.0
2018-07-20 00:00:00-04:00,88.91532400382512,90.32180103857995,88.73749236909734,89.9499740600586,13578100,0.0,0.0
2018-07-23 00:00:00-04:00,89.77212089703531,92.34258171212974,89.66704139580479,91.62317657470703,18140000,0.0,0.0
2018-07-24 00:00:00-04:00,91.78486027433743,92.77909174026479,91.67977458800338,92.26985168457031,14000400,0.0,0.0
2018-07-25 00:00:00-04:00,92.05160472391383,93.37725083564875,91.64744417358,93.10242462158203,13329100,0.0,0.0
2018-07-26 00:00:00-04:00,93.29643622038219,93.43384935136642,92.61744933763545,92.835693359375,11897800,0.0,0.0
2018-07-27 00:00:00-04:00,93.10242566561618,94.0077475286363,92.8033446348951,93.78949737548828,12802700,0.0,0.0
2018-07-30 00:00:00-04:00,93.9915907998345,95.06665950623166,93.81375914409945,94.35533905029297,13411600,0.0,0.0
2018-07-31 00:00:00-04:00,94.63823949144378,94.63823949144378,92.81143200874162,92.91651153564453,15843800,0.0,0.0
2018-08-01 00:00:00-04:00,93.5631786869315,94.3230025866416,93.18326673707645,93.49043273925781,13531600,0.0,0.0
2018-08-02 00:00:00-04:00,92.60934114707734,93.96732073862523,92.41534582457054,93.88648986816406,11058100,0.0,0.0
2018-08-03 00:00:00-04:00,93.76524947189132,94.67865011300587,93.71675217836334,94.64631652832031,11016100,0.0,0.0
2018-08-06 00:00:00-04:00,94.40380010416584,95.00195585261332,93.91072385421616,94.67054748535156,9857400,0.0,0.0
2018-08-07 00:00:00-04:00,95.17172714916359,95.61630623293142,94.84031869608272,95.01815032958984,10562100,0.0,0.0
2018-08-08 00:00:00-04:00,94.8403007798195,95.60011829717561,94.79988226456669,95.21212768554688,8997100,0.0,0.0
2018-08-09 00:00:00-04:00,94.98582405155206,95.15557076013931,94.33107969899982,94.47657775878906,9694200,0.0,0.0
2018-08-10 00:00:00-04:00,93.36108813107396,93.72483016348568,92.69826506807883,93.54700469970703,12630600,0.0,0.0
2018-08-13 00:00:00-04:00,93.40956395694913,93.66822640581887,92.00308727665737,92.0596694946289,10336300,0.0,0.0
2018-08-14 00:00:00-04:00,92.36685288334424,92.98926360744801,91.8656977292356,92.67401885986328,10597600,0.0,0.0
2018-08-15 00:00:00-04:00,92.003098154529,92.41534360106246,91.31602652163987,91.90609741210938,10152100,0.0,0.0
2018-08-16 00:00:00-04:00,92.43152556690127,93.20751315854709,92.39111320816,92.7710189819336,10118600,0.0,0.0
2018-08-17 00:00:00-04:00,92.66593944880488,93.01351780238592,92.39111320816,92.7710189819336,8505100,0.0,0.0
2018-08-20 00:00:00-04:00,92.62551782920694,92.9973509860143,92.2375271298442,92.64977264404297,8618700,0.0,0.0
2018-08-21 00:00:00-04:00,93.25597942270531,94.08046398275138,92.85989776283142,93.21556091308594,10976700,0.0,0.0
2018-08-22 00:00:00-04:00,93.207504437587,93.28834148150838,92.77909523960635,92.93267822265625,8314700,0.0,0.0
2018-08-23 00:00:00-04:00,92.92458072420924,93.07816368649927,92.49617158413682,92.7386703491211,9265400,0.0,0.0
2018-08-24 00:00:00-04:00,92.9407791740178,93.13477454545293,92.51236373522114,92.69828033447266,8845700,0.0,0.0
2018-08-27 00:00:00-04:00,93.13475283136201,94.79989222921131,93.09433431186072,94.33914947509766,13768000,0.0,0.0
2018-08-28 00:00:00-04:00,94.57358233774792,94.59783098752455,93.74101247140936,93.87842559814453,8302600,0.0,0.0
2018-08-29 00:00:00-04:00,94.04815739750059,94.0643272727881,93.24792124678251,93.57125091552734,7221700,0.0,0.0
2018-08-30 00:00:00-04:00,93.43384295004954,93.79759118402997,92.94077270012265,93.11051940917969,8991800,0.0,0.0
2018-08-31 00:00:00-04:00,92.8195042663604,92.8275830363256,92.00309830887548,92.61742401123047,13065700,0.0,0.0
2018-09-04 00:00:00-04:00,92.42342652783695,93.15091671120375,91.84951931845877,93.07817077636719,10174200,0.0,0.0
2018-09-05 00:00:00-04:00,92.95691046463473,93.52273267022835,92.3506697442132,92.62549591064453,11462400,0.0,0.0
2018-09-06 00:00:00-04:00,92.5527608077797,92.71442255199757,91.74443975268993,92.22943115234375,9877600,0.0,0.0
2018-09-07 00:00:00-04:00,92.55274746630623,92.77099140624053,91.84950602963026,92.4072494506836,10955600,0.0,0.0
2018-09-10 00:00:00-04:00,92.83568547283426,92.93268623370128,91.87378747065782,91.91419982910156,8276900,0.0,0.0
2018-09-11 00:00:00-04:00,91.77678757483751,92.61744234260524,91.4857914564948,92.4961929321289,9333800,0.0,0.0
2018-09-12 00:00:00-04:00,92.35067180906381,92.85991180548407,91.2190212055747,91.40493774414062,10800800,0.0,0.0
2018-09-13 00:00:00-04:00,91.63938448982933,92.25370421404928,91.07355590130857,91.76062774658203,12470800,0.0,0.0
2018-09-14 00:00:00-04:00,91.99502337093789,92.54468197131422,91.52620181499977,91.74444580078125,10337900,0.0,0.0
2018-09-17 00:00:00-04:00,91.97886712148467,92.4961921794395,91.58279147301951,92.01927947998047,9561300,0.0,0.0
2018-09-18 00:00:00-04:00,92.4153695613111,92.6821170526467,91.7929587481947,92.39112091064453,7944200,0.0,0.0
2018-09-19 00:00:00-04:00,92.50427600011365,95.43039466749858,92.50427600011365,95.07473754882812,16052800,0.0,0.0
2018-09-20 00:00:00-04:00,95.7860566396539,96.3842125661708,95.4465632354417,95.8911361694336,15590000,0.0,0.0
2018-09-21 00:00:00-04:00,96.29529305493122,96.37613010074121,95.17172718858069,95.2606430053711,24788200,0.0,0.0
2018-09-24 00:00:00-04:00,95.18786819719213,95.75369034426234,94.11279995075985,94.34721374511719,12492500,0.0,0.0
2018-09-25 00:00:00-04:00,94.60592306429508,95.3576620990951,94.02393075773998,94.08051300048828,9308300,0.0,0.0
2018-09-26 00:00:00-04:00,94.37149709990798,94.4684978609448,92.68210880577469,92.97309875488281,14023600,0.0,0.0
2018-09-27 00:00:00-04:00,93.29642181808747,93.57125420463133,92.27794165119151,92.56893157958984,13283000,0.0,0.0
2018-09-28 00:00:00-04:00,91.86566632676855,92.34257267065746,90.95225981450876,91.21092224121094,15815100,0.0,0.0
2018-10-01 00:00:00-04:00,91.63936627681248,92.64168272443969,91.37261883096794,91.74444580078125,10146300,0.0,0.0
2018-10-02 00:00:00-04:00,91.63128275377619,92.24560853238816,91.18670367050422,92.12435913085938,13753100,0.0,0.0
2018-10-03 00:00:00-04:00,92.90843456063733,93.49042677289064,92.53660757325348,92.98926544189453,17142000,0.0,0.0
2018-10-04 00:00:00-04:00,93.24158288735147,95.08117659769724,92.9648259493065,93.82764434814453,16357400,0.8,0.0
2018-10-05 00:00:00-04:00,94.2834933787719,94.50326568565636,92.81018241046037,93.29857635498047,13777600,0.0,0.0
2018-10-08 00:00:00-04:00,92.99737208640587,94.24276259642791,92.26478760692672,93.86833190917969,14370900,0.0,0.0
2018-10-09 00:00:00-04:00,93.33926155878827,93.63229540955558,92.52528002003154,93.2171630859375,14069500,0.0,0.0
2018-10-10 00:00:00-04:00,93.36367675940065,93.56717213700195,90.7345199584961,90.7345199584961,23086400,0.0,0.0
2018-10-11 00:00:00-04:00,90.3275342112722,90.73452498903934,87.40533719760708,88.01582336425781,33705600,0.0,0.0
2018-10-12 00:00:00-04:00,89.83915012037382,90.21358090570287,85.95645446716823,87.05532836914062,32075700,0.0,0.0
2018-10-15 00:00:00-04:00,87.25884748474415,88.60191871230936,86.5425457281306,86.55882263183594,18903200,0.0,0.0
2018-10-16 00:00:00-04:00,87.22626813247547,88.54491430302484,86.87625580852506,88.41468048095703,19302800,0.0,0.0
2018-10-17 00:00:00-04:00,88.21932016741077,90.18916028312456,88.09722790027247,89.39959716796875,18794500,0.0,0.0
2018-10-18 00:00:00-04:00,88.74025648907015,89.4077210412651,87.75533966267183,87.9832534790039,17582500,0.0,0.0
2018-10-19 00:00:00-04:00,87.62511689901646,88.90306771035314,87.315799929145,87.83675384521484,15234500,0.0,0.0
2018-10-22 00:00:00-04:00,88.03210863702662,88.18676091345294,86.37158547769626,86.57508087158203,16199100,0.0,0.0
2018-10-23 00:00:00-04:00,84.81687148949109,86.41228072593462,84.40988073146055,85.67155456542969,21407500,0.0,0.0
2018-10-24 00:00:00-04:00,85.27271824868029,85.49249055874908,83.76685345842311,84.07616424560547,23168900,0.0,0.0
2018-10-25 00:00:00-04:00,84.80061056358748,86.20066002853737,84.42617974089882,85.35411834716797,17464700,0.0,0.0
2018-10-26 00:00:00-04:00,84.6540717965727,85.10989942667943,83.62031807538472,84.18196105957031,19174900,0.0,0.0
2018-10-29 00:00:00-04:00,85.02853302629102,86.79487193680498,84.40990515622693,85.34598541259766,18445200,0.0,0.0
2018-10-30 00:00:00-04:00,86.04596685151562,87.07972663276519,85.35408395338393,86.851806640625,18019700,0.0,0.0
2018-10-31 00:00:00-04:00,87.97513403035938,89.92869113930824,87.73907861788516,88.74027252197266,20860000,0.0,0.0
2018-11-01 00:00:00-04:00,89.22866562501271,89.7170533451502,88.17048705622581,88.70771789550781,13065000,0.0,0.0
2018-11-02 00:00:00-04:00,89.45657769511216,90.197297710331,87.49487908863648,88.21932220458984,19009200,0.0,0.0
2018-11-05 00:00:00-05:00,88.40655634574728,88.96006417151666,88.25189782951843,88.7972640991211,10276400,0.0,0.0
2018-11-06 00:00:00-05:00,88.45536121243838,89.26934264892391,87.71464133453301,89.21236419677734,10825000,0.0,0.0
2018-11-07 00:00:00-05:00,89.83914055895359,90.94615589784213,89.00887594969417,90.74266052246094,12679600,0.0,0.0
2018-11-08 00:00:00-05:00,90.36009942334661,91.9229426095456,90.35195786847012,91.47525024414062,11662500,0.0,0.0
2018-11-09 00:00:00-05:00,91.35315738392084,91.45897275588693,90.2135819058324,90.5880126953125,10432200,0.0,0.0
2018-11-12 00:00:00-05:00,90.6938162208714,91.1170900738213,88.39838866506136,88.68328094482422,13279700,0.0,0.0
2018-11-13 00:00:00-05:00,88.80538965392749,90.4496359328222,88.80538965392749,89.20423889160156,13746100,0.0,0.0
2018-11-14 00:00:00-05:00,89.72518696604307,90.11589462352983,86.26576545653899,87.36463928222656,18361400,0.0,0.0
2018-11-15 00:00:00-05:00,88.10536760958547,89.60309699927735,86.94137366043644,89.59495544433594,19100000,0.0,0.0
2018-11-16 00:00:00-05:00,89.09028773257737,90.15660790053714,88.35770922704052,89.52983856201172,13798600,0.0,0.0
2018-11-19 00:00:00-05:00,89.50542622069064,90.51476178119911,89.15541384427893,90.21359252929688,13987000,0.0,0.0
2018-11-20 00:00:00-05:00,89.35889549831184,89.93682166609072,87.89373240273041,88.27629852294922,18936200,0.0,0.0
2018-11-21 00:00:00-05:00,88.7484154668385,89.22052629918075,87.61698150634766,87.61698150634766,10619600,0.0,0.0
2018-11-23 00:00:00-05:00,86.88436679015737,87.41345590500542,86.3308592286553,86.81111145019531,6488400,0.0,0.0
2018-11-26 00:00:00-05:00,87.68209839696138,89.52169854030242,87.46231988863205,88.93563079833984,13948300,0.0,0.0
